6.30556	-2.3425	-0.0186618	-2.90721	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.30952	-2.51729	-0.0150352	-2.94139	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.34823	-2.71446	0.296251	-3.13785	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.38286	-2.86441	0.340381	-3.08199	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.39289	-3.0105	0.26337	-3.02911	6.46536	-3.00452	6.45	-3	0	-2.99754
6.41479	-3.15433	0.2832	-3.00947	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.45842	-3.34607	0.506263	-3.16754	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.50588	-3.49197	0.556062	-3.09905	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.56916	-3.69445	0.827887	-3.30033	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.66182	-3.81808	0.944364	-3.15813	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.70715	-3.98387	0.865304	-3.09701	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.79094	-4.10942	0.955096	-2.98683	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.83586	-4.26655	0.896612	-2.94174	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.90905	-4.39306	0.958255	-2.85634	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.93316	-4.52185	0.703196	-2.65555	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.00281	-4.61985	0.784235	-2.53992	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.05341	-4.76628	0.845265	-2.58732	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.11763	-4.88718	0.8891	-2.53446	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.21004	-5.06631	1.21862	-2.80024	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.29189	-5.19491	1.2585	-2.73958	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.34812	-5.33425	1.17976	-2.67463	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.42548	-5.46801	1.21004	-2.6412	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.49572	-5.61553	1.21155	-2.64157	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.59513	-5.7202	1.29389	-2.54261	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.65461	-5.84982	1.22704	-2.48654	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.72924	-5.97432	1.2464	-2.45762	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.83828	-6.14191	1.62937	-2.78688	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.93407	-6.26499	1.66474	-2.74654	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.01015	-6.40005	1.50305	-2.60467	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.12134	-6.50694	1.57532	-2.51603	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.18896	-6.62844	1.46045	-2.41697	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.26676	-6.7589	1.45629	-2.41238	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.34411	-6.88962	1.46731	-2.42238	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.43814	-6.99974	1.50356	-2.36798	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.5034	-7.10944	1.45901	-2.32881	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.56687	-7.23476	1.43621	-2.35124	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.67349	-7.38655	1.71406	-2.60388	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.75002	-7.52724	1.69103	-2.62944	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80622	-7.63431	1.37349	-2.33481	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87269	-7.76463	1.35412	-2.34212	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94876	-7.89052	1.43174	-2.41512	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.00083	-8.02652	1.38546	-2.45433	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.0365	-8.12034	1.10715	-2.1876	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.08641	-8.24603	1.08223	-2.20278	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.16422	-8.38076	1.25533	-2.37121	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.20089	-8.52251	1.19207	-2.42974	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.24257	-8.62992	0.994354	-2.23187	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.28068	-8.76366	0.955388	-2.26088	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.41147	-8.96862	1.61742	-2.93473	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.47518	-9.13175	1.57503	-2.97529	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.51517	-9.23634	1.26442	-2.6511	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.57015	-9.36846	1.24733	-2.65299	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.60901	-9.47503	1.08641	-2.484	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.62522	-9.62687	0.995345	-2.55542	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.69024	-9.77249	1.10089	-2.67005	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.71428	-9.92546	1.02766	-2.72135	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.73946	-10.0375	0.80263	-2.47146	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.77441	-10.1693	0.784452	-2.46592	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.8207	-10.3002	0.801202	-2.48429	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82452	-10.4503	0.713766	-2.5506	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.86911	-10.5986	0.791137	-2.64083	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.89311	-10.7539	0.745235	-2.66781	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.91394	-10.8742	0.576927	-2.46902	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.90851	-11.0319	0.488316	-2.52674	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.93353	-11.1595	0.504408	-2.54667	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.9173	-11.3173	0.403105	-2.62319	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.93937	-11.451	0.409665	-2.63157	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91594	-11.6103	0.303784	-2.70302	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.88798	-11.6811	-0.0737119	-2.21182	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.8377	-11.8209	-0.186452	-2.28696	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.83088	-11.9397	-0.153609	-2.3315	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.76132	-12.0995	-0.305764	-2.43963	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.72886	-12.1921	-0.481576	-2.19279	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.65206	-12.331	-0.608853	-2.26894	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.58721	-12.3875	-0.880737	-1.8749	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.47943	-12.5188	-1.03609	-1.97027	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.42166	-12.6255	-1.04734	-1.95339	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.31517	-12.7563	-1.16544	-2.0149	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.21344	-12.7738	-1.5703	-1.3755	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.02869	-12.9021	-1.83048	-1.52486	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.91216	-12.9538	-1.95463	-1.31542	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.75603	-13.0461	-2.07246	-1.36863	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.63298	-13.0713	-2.25285	-1.04884	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.46289	-13.149	-2.39237	-1.11407	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.30366	-13.1442	-2.64465	-0.640033	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.11931	-13.1861	-2.73614	-0.663122	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.95316	-13.1863	-2.84998	-0.440241	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.7905	-13.2031	-2.86143	-0.427391	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.66088	-13.2594	-2.74357	-0.670193	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.50143	-13.2914	-2.79404	-0.67305	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.3288	-13.2786	-2.93726	-0.360245	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.17082	-13.2857	-2.92473	-0.335031	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.99397	-13.2174	-3.1678	0.219821	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.84574	-13.1928	-3.13904	0.247845	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66867	-13.1617	-3.20264	0.40229	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52314	-13.118	-3.12389	0.450174	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.35999	-13.1224	-3.03575	0.230057	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22386	-13.0912	-2.9573	0.271684	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.0544	-13.0525	-3.02198	0.441502	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.91578	-13.0066	-2.95044	0.487966	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74263	-12.8889	-3.19721	1.16718	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61612	-12.8054	-3.10993	1.2205	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.45236	-12.7708	-3.01229	0.93979	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.34986	-12.6925	-2.85444	1.00169	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.17878	-12.5843	-2.98319	1.38111	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.06259	-12.4905	-2.86404	1.4232	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.90582	-12.4136	-2.86208	1.41841	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.82595	-12.3036	-2.66858	1.49206	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.68369	-12.1991	-2.72587	1.66786	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.63164	-12.0898	-2.51746	1.73121	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.48782	-11.9735	-2.56824	1.89134	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.47108	-11.822	-2.2574	2.00174	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.35756	-11.7476	-2.1644	1.72307	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.36646	-11.6128	-1.84849	1.82109	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.23793	-11.4087	-2.14602	2.68798	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.25812	-11.2272	-1.82913	2.80036	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.18696	-11.1539	-1.60029	2.17238	4.43713	-11.024	4.45	-11.05	0	1.81614
4.24308	-10.9868	-1.24429	2.2907	4.45136	-10.93	4.45	-10.95	0	1.81612
4.17412	-10.8588	-1.25272	2.31455	4.44745	-10.786	4.45	-10.8	0	2.72555
4.24897	-10.6864	-0.899661	2.43047	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.20422	-10.5625	-0.879504	2.38435	4.46329	-10.5756	4.45	-10.5	0	2.729
4.27399	-10.3892	-0.589168	2.49202	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.25091	-10.2701	-0.53454	2.37207	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.35625	-10.092	-0.204823	2.49675	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.35199	-9.96703	-0.172181	2.43197	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.46294	-9.78949	0.121275	2.549	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.46452	-9.63974	0.100565	2.58937	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.57786	-9.46376	0.360023	2.68609	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.625	-9.35462	0.517072	2.41977	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.77156	-9.17453	0.802438	2.54908	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.83737	-9.07605	0.967656	2.29962	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.94222	-8.94321	1.1014	2.35486	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.01356	-8.82731	1.15188	2.28284	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.15167	-8.66642	1.3313	2.38	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.24996	-8.57883	1.52487	2.1297	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.37242	-8.44889	1.63516	2.19455	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.47439	-8.34103	1.69476	2.12209	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.55573	-8.23224	1.66609	2.10134	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.64688	-8.11494	1.67189	2.09575	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78107	-7.97559	1.77184	2.16186	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.89114	-7.86657	1.85257	2.07708	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.01675	-7.74	1.90788	2.11238	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.12673	-7.62759	1.93911	2.08183	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23712	-7.51857	1.94575	2.07209	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.3556	-7.41364	2.01276	2.00985	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45436	-7.32216	1.98239	1.9651	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58501	-7.24177	2.21981	1.76015	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.7145	-7.14446	2.26137	1.78818	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79419	-7.01777	1.98337	2.01212	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88697	-6.92362	1.94428	1.96935	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03594	-6.84108	2.21497	1.75883	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15665	-6.74659	2.21217	1.75363	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.2517	-6.63725	2.01909	1.89216	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35721	-6.54272	2.00546	1.86936	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.53174	-6.48759	2.50836	1.52432	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65086	-6.4278	2.49102	1.4858	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77735	-6.34013	2.43197	1.52405	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88368	-6.29601	2.36592	1.4245	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01367	-6.21845	2.35486	1.43083	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.14094	-6.14246	2.34984	1.42404	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2249	-6.05595	2.11986	1.56011	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33572	-5.96713	2.13226	1.58622	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.50221	-5.89991	2.48163	1.39273	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.63917	-5.83448	2.47991	1.36789	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73174	-5.74281	2.15978	1.53547	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85322	-5.65251	2.16638	1.54977	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94626	-5.57017	2.03818	1.61293	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05266	-5.47692	2.04958	1.64306	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.21043	-5.39929	2.41682	1.47382	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34226	-5.32117	2.41405	1.46662	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42459	-5.22467	2.05646	1.62279	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.5415	-5.1326	2.0644	1.6307	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63876	-5.03989	1.9129	1.69226	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74865	-4.93973	1.92356	1.71075	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83872	-4.84212	1.78841	1.76239	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.94154	-4.74268	1.79708	1.76945	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0159	-4.63887	1.6326	1.82925	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1215	-4.50191	1.6694	1.92046	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2026	-4.39335	1.60453	1.94218	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.317	-4.2328	1.66268	2.07775	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4465	-4.126	1.90288	2.00863	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5549	-3.98902	1.91401	2.07292	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.652	-3.87445	1.84303	2.09091	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7557	-3.75514	1.848	2.10207	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7964	-3.63232	1.40395	2.20589	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8729	-3.4929	1.40524	2.24951	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9795	-3.38339	1.68259	2.19207	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0677	-3.22912	1.69538	2.30101	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1035	-3.09935	1.27406	2.37352	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1741	-2.92947	1.27863	2.46861	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2192	-2.79201	1.11674	2.49287	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.281	-2.61528	1.12031	2.58946	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.21	-2.47295	0.166826	2.6991	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2116	-2.29938	0.154498	2.75901	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3236	-2.14329	0.959305	2.68667	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3736	-1.98104	0.954951	2.72182	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3731	-1.83433	0.581871	2.74298	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3926	-1.68066	0.559767	2.7481	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3248	-1.54815	-0.0784723	2.77146	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3117	-1.3904	-0.0941285	2.81692	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.259	-1.2401	-0.426396	2.81952	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2196	-1.11693	-0.453835	2.73876	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0921	-0.990054	-1.17932	2.73408	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0225	-0.804181	-1.19893	2.85384	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9719	-0.643045	-1.05133	2.8616	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.905	-0.513756	-1.06568	2.79085	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7996	-0.370127	-1.43637	2.76463	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7088	-0.271966	-1.45326	2.63007	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5307	-0.14667	-2.19549	2.56885	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.399	-0.0660097	-2.20972	2.41813	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.3085	0.0709002	-2.02585	2.43367	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1917	0.099117	-2.02548	2.17241	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0354	0.210681	-2.33562	2.14126	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.90193	0.206054	-2.33263	1.83875	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.74154	0.302493	-2.54536	1.81791	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.59732	0.250171	-2.53784	1.44096	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.43456	0.326948	-2.68047	1.42907	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.28376	0.300406	-2.67744	1.16895	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12859	0.363957	-2.71631	1.16548	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97641	0.358095	-2.71562	0.992307	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.8792	0.419104	-2.32291	1.02612	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75665	0.386398	-2.30686	0.806056	8.76016	0.263752	8.75	0.25	-1.81846	0
8.54082	0.420757	-2.95968	0.751918	8.46355	0.258809	8.55	0.25	-3.6326	0
8.37729	0.374491	-2.9542	0.535243	8.35367	0.252596	8.35	0.25	-3.6326	0
8.22261	0.404926	-2.84331	0.542731	8.05161	0.241868	8.2	0.25	-2.72841	0
8.06733	0.35642	-2.83634	0.349135	8.05411	0.247878	8.05	0.25	-2.72842	0
7.92037	0.376237	-2.72642	0.355161	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.7697	0.290364	-2.72174	0.0946072	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62617	0.295061	-2.71844	0.0932688	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47634	0.193311	-2.71539	-0.17097	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.31017	0.185542	-2.89935	-0.171904	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16676	0.116383	-2.89562	-0.321811	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.08159	0.0934776	-2.35503	-0.331487	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95381	-0.0170707	-2.35256	-0.559939	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85741	-0.0532443	-2.0918	-0.576707	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74618	-0.193552	-2.08893	-0.845076	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66906	-0.248694	-1.82624	-0.876193	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.56287	-0.409404	-1.8453	-1.15444	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.54181	-0.500039	-1.24241	-1.26353	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
